id,name,type,country,company_hint,domain,linkedin_candidate,linkedin_confidence,linkedin_source,email_candidate,email_confidence,email_source,action,notes
dba882d1-7e78-4740-a1a6-d894c790b950,Pat Grady,vc,USA,Sequoia,sequoiacap.com,,0.0,,,0.0,,none,skipped
91ab6bbf-c843-4d64-95d8-2123182d8926,Lee Jacobs,vc,USA,,,,0.0,,,0.0,,none,no domain | skipped
630a71dd-070f-4dad-91d7-f0aba36b8533,Shrug Capital,vc,USA,Y Combinator,ycombinator.com,,0.0,,,0.0,,none,skipped
735d7669-a646-41e4-8b50-11bb744c8f09,Obvious Ventures,vc,USA,obvious,obvious.com,,0.0,,,0.0,,none,skipped | skipped
24bc8701-4db2-43c9-a0ca-e9275bef57b7,Jennifer Li,vc,USA,a16z,a16z.com,,0.0,,,0.0,,none,skipped | skipped
b5b5e55e-3558-4e2b-aaba-9fae6b2574f6,Jordan Cooper,vc,USA,Glade Brook Capital,,,0.0,,,0.0,,none,no domain | skipped
df7c9d2f-d870-4fbc-9260-3340454141a8,Neil Draper,vc,UK,,,,0.0,,,0.0,,none,no domain | skipped
aa4fbc04-ba2c-494b-904f-d065217cb63d,Shana Caro,vc,USA,Operator Collective,,,0.0,,,0.0,,none,no domain | skipped
7012c64e-8f23-4c80-a924-ebc9fe7049ad,Nakul Mandan,vc,USA,Audacious Ventures,,,0.0,,,0.0,,none,no domain | skipped
ea3aac2f-e597-4c36-aff9-6e42c80ef57e,Christoph Schuh,vc,Germany,Global Founders Capital,,,0.0,,,0.0,,none,no domain | skipped
708f7437-5950-4be6-9066-5b578e38255e,Fabian Heilemann,vc,Germany,Earlybird,earlybird.com,https://www.linkedin.com/company/earlybird-venture-capital,0.55,https://earlybird.com,,0.0,,none,linkedin link found on public website | skipped
f7fbdce2-724f-499c-8e63-c1cd9b515d94,Christian Nagel,vc,Germany,Earlybird,earlybird.com,https://www.linkedin.com/company/earlybird-venture-capital,0.55,https://earlybird.com,,0.0,,none,linkedin link found on public website | skipped
98e65a55-ea35-49cb-8d7c-52c8a9537c19,Niki Pezeshki,vc,USA,Felicis Ventures,,,0.0,,,0.0,,none,no domain | skipped
882c7a05-86ea-4d3d-9952-2a561987d440,David Karp,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
9424f759-7ec2-4f59-9052-b220fddca037,Ben Silbermann,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
c342673f-f687-499f-afd2-6c810f9e3579,Evan Spiegel,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
25c60495-430e-49a4-bd87-ebadc0cf1f57,Bobby Murphy,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
865322f8-17d5-42ff-a4d7-ffa8333158bd,Adam Mosseri,angel,USA,Meta,meta.com,,0.0,,,0.0,,none,skipped
417410c3-7d48-473b-ba62-a121701adf1d,Omer Ismail,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
8f66ff4e-97df-4ea3-8010-fb18b27f6891,Jeff Crowe,vc,USA,Salesforce,salesforce.com,,0.0,,,0.0,,none,skipped
f58cbf7c-c5ab-4a9e-9dbc-b0b593b7da4e,Ross Fubini,vc,USA,XYZ Venture Capital,,,0.0,,,0.0,,none,no domain | skipped
801dd61e-175a-4741-ab81-ba130ee4accd,Brad Svrluga,vc,USA,,,,0.0,,,0.0,,none,no domain | skipped
8ba7fd1c-75a5-4f3f-8990-101f18352033,Ben Sun,vc,USA,Primary Venture Partners,,,0.0,,,0.0,,none,no domain | skipped
df547ab6-fecf-4ab9-a1b3-a414a0e4f805,Bruno Crepon,vc,France,Partech,partechpartners.com,https://www.linkedin.com/in/bruno-cremel-08559a87,0.68,https://partechpartners.com/team,,0.0,,none,linkedin link found on public website | skipped
bbc69e63-ff8d-4ed2-87d5-d178dbdb46a7,Marc Simoncini,angel,France,,,,0.0,,,0.0,,none,no domain | skipped
099343e6-7906-43cf-be2a-3930d7cf44d6,Xavier Niel,angel,France,,,,0.0,,,0.0,,none,no domain | skipped
ad3cadd8-b756-4eac-a21d-9f06e47ab21c,Nicolas Brusson,angel,France,,,,0.0,,,0.0,,none,no domain | skipped
23ab2ed4-50fc-4f24-8181-c389cdc90d81,Thibaud Elziere,vc,France,,,,0.0,,,0.0,,none,no domain | skipped
1ef8d0df-a914-435e-91c9-bff65fbf1aac,Mac Conwell,vc,USA,,,,0.0,,,0.0,,none,no domain | skipped
5e8d5eed-f2c7-44c8-91f5-3c8d9e292172,Melissa Bradley,vc,USA,,,,0.0,,,0.0,,none,no domain | skipped
54972bf5-5141-4473-ae6c-5761b6e00893,Lolita Taub,vc,USA,The Community Fund,,,0.0,,,0.0,,none,no domain | skipped
1e054dd1-cb58-4f80-8764-c02f13d34bdb,Sydney Thomas,vc,USA,Precursor,precursorvc.com,https://www.linkedin.com/company/precursor-ventures,0.55,https://precursorvc.com,,0.0,,none,linkedin link found on public website | skipped
81a92a05-353d-43e9-a230-d8bf47bea35e,Paige Doherty,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
1868e93e-2fac-4e46-9dff-74cf6a9e22dc,Lynne Chou O'Keefe,vc,USA,,,,0.0,,,0.0,,none,no domain | skipped
13d3dbf1-ab68-49b1-bfab-96f461b7e598,Brandon Farwell,vc,USA,,,,0.0,,,0.0,,none,no domain | skipped
1e475815-10d2-48d2-9a9d-7cf2404d82f6,Mayank Singhal,vc,USA,DCVC Bio,,,0.0,,,0.0,,none,no domain | skipped
527c59ba-6f6e-4735-88f5-7760dafed64f,Halle Tecco,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
dc4b3960-1ec7-4436-853e-7611304303dc,Katherine Boyle,vc,USA,a16z,a16z.com,https://www.linkedin.com/company/a16z,0.55,https://a16z.com,,0.0,,none,linkedin link found on public website | skipped
2906a2b1-6740-4a3f-8dc2-c02aea3adb30,Raj Shah,vc,USA,Shield Capital,,,0.0,,,0.0,,none,no domain | skipped
ec4a68a9-2977-4edf-ba60-25ab9a074ffe,Peter Hebert,vc,USA,,,,0.0,,,0.0,,none,no domain | skipped
1e6a618e-8eb2-4749-9589-2c48dcd1f581,Chad Anderson,vc,USA,Space Capital,,,0.0,,,0.0,,none,no domain | skipped
162960f2-4428-4208-91e4-fc0b9e28fa17,Meagan Crawford,vc,USA,SpaceFund,,,0.0,,,0.0,,none,no domain | skipped
e31d4aa9-e335-41d3-b8b4-4dcd620ca6f6,Tony Wan,vc,USA,Learn Capital,,,0.0,,,0.0,,none,no domain | skipped
fed7cae2-af5e-4ca6-b1d2-37ca1e864ff9,Jason Boehmig,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
825f2fe3-a948-4791-a8d6-88a1e4f083cd,Vitalik Buterin,angel,Singapore,,,,0.0,,,0.0,,none,no domain | skipped
4f7a3e74-49a9-414e-8cae-0476b9817df9,Changpeng Zhao,angel,UAE,,,,0.0,,,0.0,,none,no domain | skipped
d920f58e-98b3-45cc-b1d6-4844db1a17a3,Anatoly Yakovenko,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
f112bcd9-9774-470c-b99e-ec8507b74ab0,Scott Belsky,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
31cf0ee3-67f2-4036-92b9-df0a4ccd3680,Louise Samet,vc,Denmark,Founders,,,0.0,,,0.0,,none,no domain | skipped
129ec036-ebc4-4968-a725-e836237c3341,David Tisch,vc,USA,,,,0.0,,,0.0,,none,no domain | skipped
66e2e0b4-80cf-4e91-aa7c-147506d36e16,Adam Besvinick,vc,USA,Box Group,,,0.0,,,0.0,,none,no domain | skipped
2bf52c98-20c6-45c9-8660-66e3fe7da345,Jeff Fagnan,vc,USA,Accomplice,,,0.0,,,0.0,,none,no domain | skipped
a7adb88d-1817-44b4-b1bf-b92dda208191,Dharmesh Shah,angel,USA,HubSpot,hubspot.com,https://www.linkedin.com/company/hubspot,0.2,https://hubspot.com,,0.0,,none,linkedin link found on public website | skipped
28ad1541-7e44-4369-a4b5-2b96f4ac15d2,Brian Halligan,angel,USA,HubSpot,hubspot.com,https://www.linkedin.com/company/hubspot,0.2,https://hubspot.com,,0.0,,none,linkedin link found on public website | skipped
ce36579c-8407-4524-aa6a-f3d33fcc8581,Mikkel Svane,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
b23108d8-9206-4905-ba67-2364cafb73a2,Steve Wozniak,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
cf6729bb-5097-4c66-a1b7-035073feeeaa,Vinny Lingham,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
245aaa6b-f8c9-425c-8f99-f8e3b6976316,Rob Walling,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
f90b98c0-9329-4adf-95cb-6de3566eb1eb,Heaton Shaw,vc,USA,,,,0.0,,,0.0,,none,no domain | skipped
1b35a638-2276-4afd-b0dc-12f94651bb30,Derrick Fung,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
e866a080-a76e-4c92-b434-3568ffb5dfd5,Niklas Adalberth,angel,Sweden,Klarna,klarna.com,,0.0,,,0.0,,none,skipped
cb6e2408-1538-4988-bd39-2c419f589a42,Sebastian Siemiatkowski,angel,Sweden,Klarna,klarna.com,,0.0,,,0.0,,none,skipped
6528c287-2998-4b7b-802c-95ffe7662892,Victor Jacobsson,angel,Sweden,Klarna,klarna.com,,0.0,,,0.0,,none,skipped
685ba1f6-fc3e-4736-b43d-234befb5af16,Lukas Biewald,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
7ace7f43-df21-47a6-9e5e-94b23a073f59,Alexandr Wang,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
4bd6d472-c58d-49ab-8ad6-2ba509c879f0,Edith Yeung,vc,USA,Race Capital,,,0.0,,,0.0,,none,no domain | skipped
7e74474b-02e3-4e21-bf16-e88b0907004f,Rui Ma,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
